ID,cluster,full_text,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C
1766518254015598646,1,"Toen ik in de @DeKamerBE uitgebreid voor de gevaren van de Digital Service Act (#DSA) waarschuwde, kon dat spijtig genoeg weinig media-aandacht opwekken.Uit het verslag van de zitting van 6mei 2021 (https://t.co/Z2DuYUaM20) bijvoorbeeld: https://t.co/Evw3leUEUQ",49,1,4,5,5547.0
1766430760620232942,7,RT @Bart_DeWever: Het is even amusant als schrijnend hoe Open VLD vlak voor verkiezingen altijd met een programma komt dat copy-paste het o…,0,0,0,200,1.0
1766422885185265721,3,"RT @SanderLoones: Bijna verkiezingen. En daar gaan we weer. Plots herontdekt De Croo het belang van een gezonde begroting.#Onbeschaamd, #…",0,0,0,102,1.0
1766548371748032846,1,"@BoeferBE Hamas is er alles aan gelegen om de nakende Israëlische verovering van Rafah (en dus hun totale eliminatie) te stoppen. Als dat kan door een humanitaire crisis uit te lokken, zelfde van eigen bevolking, zullen ze daar zeker niet voor terugdeinzen. Of zouden ze dat niet durven?",0,0,0,0,117.0
1766506174931767694,1,@WillemsCa Op 2 weken? Een optreden van Destadsbader is te boeken vanaf 25.000 euro.,4,0,0,0,120.0
1766899944294584645,9,"Shocking footage from London.A man holding a sign reading ""Hamas is terrorist"" was attacked by pro-Hamas protesters. Instead of the police stopping the attackers, they pushed him to the ground and handcuffed him.Comparing this to how the police handled the pro-Hamas Muslim… https://t.co/MmZIzSe13m",493,7,38,151,12000.0
1766724065992053154,1,"A hysterical Hamas supporter with full face covering yells at a cop wearing a headscarf:""You're one of us. What's wrong with you?""One of us. What does ""us"" mean?Again you can see why police officers and officials in public positions must be neutral.A society in which… https://t.co/roWXQcTVVe",1100,40,115,289,123583.0
1766530392943685832,1,"Eindelijk een vrije zaterdagnamiddag. We hebben elkaar zoveel te vertellen ;) Zo blij dat ik hem heb. Tandarts, ondernemer, bevlogen strijder voor vrijheid, aanwezige vader, en toch een man die altijd klaar staat als ik iets nodig heb.En ja, vandaag had ik hem nodig.Voor… https://t.co/nS0ebEQzqP",563,2,34,28,34164.0
1766466501635166679,11,"Met veel enthousiasme beginnen we aan de campagne met deze sterke ploeg!Voor Vlaanderen, Voor Vlaams Brabant!#VK2024 https://t.co/XdqVjt6Kub",56,0,4,5,2785.0
1766158844755927525,7,RT @SafaiDarya: No comment … https://t.co/C1Ifp6w621,0,0,0,2877,
1766900842819432814,1,Nieuwe peiling zet De Wever opnieuw met twee voeten in de campagne https://t.co/hVAeGapfxK,130,2,25,19,9092.0
1766420353771811159,1,"Maar wel gedragen door de lokale besturen, na inspraak inwoners. Dit is op vele vlakken het beste alternatief. Kijk de studie er maar op na alvorens er kritiek op te hebben.",20,1,1,4,1734.0
1766837129005453511,13,"@jelledelaender Tenslotte. Aan dit dossier is jaren gewerkt, samen met de lokale besturen. Het gemeentebestuur is blij dat de Vlaamse regering ons advies heeft gevolgd. En ook al zijn er zowel voor- als nadelen, er werden tenminste eindelijk knopen doorgehakt.  (4).",0,0,1,0,84.0
1766835614450680029,13,"@jelledelaender Bovendien. De bouwtijd van de drie korte tunnels op circa één à twee jaar minder wordt ingeschat dan de bouw van de lange tunnel. Dus hoe minder hinder, hoe beter. Elke extra dag dat er moet gewerkt worden, heeft zware impact voor zowel onze bewoners als onze handelaars. (3)",0,0,0,0,51.0
1766835255502045503,1,"@jelledelaender Meer nog. Tegenover het scenario met één lange tunnel kan al het gevaarlijk vrachttransport in dit scenario ook op de A12 blijven rijden, in plaats van dat het op de zijbaan moest worden afgeleid, wat veel onveiliger zou zijn.(2)",2,0,0,0,56.0
1766834606215467043,1,"@jelledelaender Kritiek mag altijd, beste Jelle. Maar dit scenario zorgt via terugkeerlussen voor de beste oversteekbaarheid van Aartselaar. Het zorgt ook voor de beste doorstroming op de A12, het minste verkeer op zijbaan N177 en het minste sluipverkeer op de gemeentelijke wegen. (1)",0,0,0,0,36.0
1766767175279239179,3,RT @PeterDeRoover1: Had @openvld de federale regering maar mogen leiden. 💪…🤔…🫣,0,0,0,26,
1766767119008420244,3,"RT @SanderLoones: Bijna verkiezingen. En daar gaan we weer. Plots herontdekt De Croo het belang van een gezonde begroting.#Onbeschaamd, #…",0,0,0,102,
1766767078751506472,7,RT @Bart_DeWever: Het is even amusant als schrijnend hoe Open VLD vlak voor verkiezingen altijd met een programma komt dat copy-paste het o…,0,0,0,200,
1766413715732119574,7,RT @KaroGrosemans: Geweldige @MDiependaele 😅,0,0,0,32,
1766876187882570225,1,"Hele weekend campagne gevoerd, van Vilvoorde tot Scherpenheuvel. Mijn aanvoelen? Positief, al diegenen die onze begrafenis al bestelden, wachten best nog even met de koffietafel. 💛🖤Nieuwe peiling zet De Wever opnieuw met twee voeten in de campagne. https://t.co/bAJ9OFcS0p",321,7,101,43,25448.0
1766857436684554368,1,Extreem links geweld en vandalisme zijn schering en inslag. Altijd hetzelfde. Bah. https://t.co/62gzOJbV7Q,313,0,52,50,12586.0
1766810326706610495,1,Communistenalarm in Leuven. 🚨 😡 https://t.co/IO1xPccv9t,158,2,44,13,13247.0
1766793690004000974,1,@vande_robin Euh is een reactie op FB die de moeite waard is om te posten.,32,0,2,0,2382.0
1766780790367551930,11,Dag stevige debattraining @de_NVA .Voor Vlaamse welvaart. Perfecte zaal gekozen. 😅@anneleen_vb https://t.co/TxTU47iypy,58,1,10,0,5475.0
1766584421337948168,7,"RT @kaspergoossens: Grootste en meest complexe aanval tot nog toe van de Houthi's: 28 zelfmoorddrones, die allemaal konden worden neergehaa…",0,0,0,4,
1766570262382649595,2,"“We moeten af van het gedachte dat investeren in defensie een loutere kostenpost is. We hebben vandaag gezien dat defensie een motor van innovatie kan zijn, die voor heel wat technologische ontwikkeling kan zorgen en dus ook voor economische groei en jobs”, vertelt Francken.…",125,3,55,13,13531.0
1766524309520916491,1,Breng die rozen naar Sandra. 😅Boeketje bloemen gekregen van deze sympathieke foorkramer uit Gent. Scherpenheuvel Markt gedaan met @allessiaclaes hartje Hageland. Zo veel positieve reacties. 💪💛🖤 https://t.co/WZUhQk3Pdx,30,0,2,1,3538.0
1766444372139094347,11,"Ons Vlaams huis in Vilvoorde is geopend.Tot in oktober zijn jullie hier welkom voor een koffie, een babbel en al onze evenementen. ✌️Fantastische sfeer met een fantastische ploeg. Vlaams huis, vol huis! 💛🖤@FranckenTheo @BenWeyts @Assita_Kanko @SafaiDarya @kris10vanvaer… https://t.co/9IwJm5KqoM",113,2,19,14,6972.0
1766396058731483332,11,"BenTheoBrabantOnze campagne is vertrokken! Dit weekend trekt een gele golf door Vlaams-Brabant. 💛🖤 300 grote borden worden geplaatst, hier in Zemst bij collega-burgemeester Veerle Geerinckx. ‘Wij vechten elke dag voor de belangen van onze mooi provincie en Vlaanderen.… https://t.co/9nz4BWYhii",114,2,35,9,9468.0
1766363528015823309,1,‘Waar zijn de liberalen?!’ ‘Die zijn er niet eens!’Stevig nachtelijk Kamerdebat over de wet op de data die de asielopvanginstantie Fedasil voortaan zal mogen bijhouden van private eigenaars die WEIGEREN om hun patrimonium te verhuren of verkopen aan Fedasil. VRESELIJKE… https://t.co/1nd7WVNtNw,357,5,47,76,24073.0
1766221633621053895,1,Heeft die Van Brempt nu weer aldoor op mijn kap gezeten ipv over haar eigen programma te praten? Het is een obsessie bij haar. 😅 @deafspraaktv,382,2,55,29,16816.0
1766221775313002639,1,Probeer het volgende keer nog eens. Als ik er bij zit. 🙏😅,60,1,1,2,3182.0
1766200355858063426,1,Haha die @MDiependaele 😅👌,345,2,35,38,19700.0
1766195520706322639,2,RT @jvanovertveldt: Meer dan geslaagde Defensiedag van @de_NVA in het Lubbeek van @FranckenTheo. Mijn visie op het Europese beleid. Europa…,0,0,0,5,
1766161245189628051,0,"@VlxDanny @de_NVA Lubbeekse balken, Danny. Goe gerief.",2,0,1,0,490.0
1766181349424050451,0,@VlxDanny @de_NVA Zijt ma zekes https://t.co/a3uw6VMipF,1,0,0,0,286.0
1767076928974914013,13,"Beste mensen,Vandaag begint de ramadan, een heilige maand voor moslims. Als christen heb ik diep respect én begrip voor religieuze rituelen. De saum, het vasten is er zo een. Ramadan mubarakWat me elk jaar opvalt is dat progressieve politieke partijen en politici over…",536,13,170,81,63991.0
1767161215631909024,7,RT @natopapress: Historic moment as #Sweden's flag is raised at #NATO Headquarters. #NATOPA Vice-President @FranckenTheo represented the As…,0,0,0,7,
1767158262598660300,13,Na meer dan 200 jaar neutraliteit komt Zweden 🇸🇪 bij de NAVO. Welkom!Ik vertegenwoordigde samen met onze Secretaris-Generaal Ruxandra Popa het NAVO parlement vandaag bij de officiële toetredingsceremonie @NATOHQ.We hebben er een sterke bondgenoot bij. Zweden haalt de 2% BBP… https://t.co/ySj8Qi0FDV,95,1,12,9,4559.0
1767081934763569442,1,@HiersStijn Voor beide zijn zelfopoffering en karakter nodig.,25,2,14,0,5730.0
1767081538674389156,1,@teunvoeten Ik zag het.,16,0,3,1,6360.0
1767117775175123077,1,"@KatrienVK Gaat niet over jullie. Had ik gezien, Katrien.",12,0,1,2,3639.0
1767116389880357250,5,"RT @JorenVermeersc1: Wie spreidde de afgelopen jaren het bedje voor radicaal rechts? Niet de N-VA, maar wel de regering. Vivaldi blijft nam…",0,0,0,41,
1767101586264711178,10,Een anti-Vlaamse racist is hij altijd geweest. Dat zijn partij hem nu opeet is best ironisch.,142,1,15,15,13103.0
1767177379582021852,1,"Het is al te lang geleden sinds ik nog statistiek deed op school, misschien @ArbiterOfTweets vragen om even na te pluizen...",52,2,21,17,5850.0
1767166628951666761,1,Gelukkig kunnen we nog rekenen op enkele Rechtvaardigen onder de Volkeren zoals deze @Assita_Kanko 💪👏🙏,281,0,39,41,9213.0
1767152733054787952,0,"RT @de_NVA: ""Wie gelooft @openvld nog? Een hele legislatuur een donkerrood @PSofficiel-beleid voeren en enkele maanden voor de verkiezingen…",0,0,0,56,
1767111894941221177,1,Beetje pathetisch van de Voormalig Liberalen en Democraten van @openvld. Zonder hun halsstarrig vasthouden aan #Bouchez was er wellicht geen door links zwaar gedomineerde #Vivaldi-regering geweest. 🙄 https://t.co/zxOw7tdTkG,24,0,1,1,710.0
1767262107370741860,4,"RT @SafaiDarya: “Van de cel naar de Kamer”Beste vrienden,Mijn boekvoorstelling vindt op 14 maart plaats in de Kamer. Jullie zijn van ha…",0,0,0,50,
1767218323421294959,5,"Dat zag je toch van heel ver aankomen. Minister die denkt met populistische maatregelen het volk voor zich te winnen, maar die tegelijk patiënten het recht op kwaliteitsvolle tandzorg ontzegt.https://t.co/reGrCGqMxn",73,2,7,20,5835.0
1767260789189067071,1,@ThomasProot Die staan nog meer onder druk door die 25% regel…,0,0,1,0,149.0
1767291799909859614,13,Wanneer je dacht dat het echt niet gekker meer kon worden… dan zie je dit. 👇(Btw. Hennart was jarenlang voorzitter van de Brusselse rechtbank. Laat ook dat even bezinken…).,209,3,21,51,10124.0
1767293601929658622,1,@ingridjenniston Bon. Het kan dus blijkbaar nog erger…,9,0,0,0,206.0
1767255611962528070,11,RT @Zu_Demir: Investeringen versnellen is en blijft een belangrijke prioriteit. Helaas beslist de Waalse regering om de Vlaamse welvaart st…,0,0,0,36,
1767443030137532795,1,"‘No shipping, no shopping’Beste mensen,Zondag voer de Louise-Marie uit met een 150-tal marine-personeelsleden aan boord. Voor heel wat gezinnen een emotioneel moment. Houthi’s De operatie in het Midden-Oosten mag dan wel voornamelijk defensief zijn, ze is niet zonder… https://t.co/XAgVGRpHSY",98,1,33,11,10516.0
1767204243797118988,7,"RT @JoWadephul: Thank you also to @FranckenTheo, Vice President @natopapress, for giving such a warm welcome to our newest @NATO member #Sw…",0,0,0,2,
1767178316363317516,7,RT @NATO: How it started     How it's going🇧🇪🇨🇦🇩🇰🇫🇷          🇧🇪🇨🇦🇩🇰🇫🇷🇮🇸🇮🇹🇱🇺🇳🇱🇮🇸🇮🇹🇱🇺🇳🇱          🇳🇴🇵🇹🇬🇧🇺🇸🇬🇷🇹🇷🇩🇪🇪🇸🇳🇴🇵🇹🇬🇧🇺🇸          🇨🇿🇭🇺🇵🇱…,0,0,0,7399,
1767173841564926139,1,Verhuizen omdat het land achteruit gaat zal ik nooit doen. @GLBouchez wel? Morgen debat! @HoteldeMerode https://t.co/ukxO14B8XP,28,0,10,4,4384.0
1767438127184912526,1,Overigens ook bij #kine’s verdere afkalving van de conventiegraad. Zeer benieuwd naar de regionale verschillen daar. Vertrouwen zorgverstrekkers in regering blijft niet duren als ze voortdurend voor de gek worden gehouden.@AxxonBe,36,1,4,2,1697.0
1767428501693472922,1,Steun voor een goede mix tussen hernieuwbare energie en kernenergie wordt nogmaals bevestigd. Reden te meer om er werk van te maken. https://t.co/NYjTTNzhFv,123,4,35,17,8620.0
1767580007130452178,4,"“Van de cel naar de Kamer”Het eerste exemplaar van m’n boek is er!En ik moet toegeven, dat doet me wel iets.Dit boek is gevuld met 49 jaar levenservaring, van de gevangenis van de ayatollahs tot in een westers Parlement.Indien jullie het boek graag persoonlijk gesigneerd… https://t.co/VuuZANcXw2",408,4,32,67,7344.0
1767579993415041402,1,"Een staatshervorming is geen tijdverlies. Vivaldi, dát is pas tijdverlies. Wie in dit land nog grote sociaal-economische en maatschappelijke hervormingen wil doorvoeren, zal eerst de staat moeten hervormen.Aanbevolen lectuur, dit interessante opiniestuk van @QuintenJacobs3.…",280,2,31,44,8535.0
1767502224589267101,1,"De PS justitiespecialist en gewezen magistraat Hennart wil alle gevangenissen sluiten en alle harddrugs legaliseren. Let op, dit is geen clown maar een machtig man. Als je je afvraagt waarom het in Brussel niet opgekuist geraakt. Wel, hierom.",318,1,46,59,15119.0
1767505383390671026,1,Het cynisme van Vivaldi komt enkel off the record. Zo laf zijn ze wel. https://t.co/z0reGo4yoW,205,1,30,35,12501.0
1767484167485301198,1,"PS: ""schaf de gevangenissen af""Moordenaars en terroristen laten we beloven dat ze het nooit meer gaan doen.",119,1,16,21,3594.0
1767548707275169954,1,@HashCurveKris @JoeriMorren punt is dat er vooral te weinig mondhygiënisten zijn én dat ze niet correct kunnen worden ingezet omdat ze geen toegang hebben tot noodzakelijke nomenclatuur,1,0,1,0,16.0
1767548396603113695,1,@HashCurveKris @JoeriMorren niet erg - iedereen kan zich eens vergissen,0,0,0,0,12.0
1767596698694549663,1,"Hoor ik nu zeggen dat we ook keihard optreden tegen antisemitisme in dit land? Laat me niet lachen, aub. https://t.co/L0XflwJFrY",309,3,31,68,13611.0
1767592340204466325,1,Mark Rutten krijgt concurrentie uit het oosten.,33,0,3,7,7516.0
1767592817541431320,1,NAVO’s nr 2 Mircea Geoana had/heeft de ambitie om president van Roemenië te worden. En de huidige president stelt zich nu kandidaat voor SG. Wat speelt hier?,7,0,4,0,2213.0
1767514870247784608,2,"“Voor ons moet de volgende regering het roer omgooien en investeren in defensie. Zaken zoals extra F-35’s, een derde fregat en investeringen in drones en luchtafweer moeten voor ons op tafel komen bij de regeringsonderhandelingen”@de_NVA #Defensie #Denkdag…",103,3,59,14,11656.0
1767617804784566723,10,"Over woorden en daden. #Horeca kreeg applaus van Vivaldi-partijen op debat @HorecaVL over herstel regeling flexijobs maar vanmiddag weigerden Open VLD, CD&amp;V, Groen en Vooruit ons herstel-voorstel goed te keuren in commissie.",171,0,8,41,7074.0
1767649083055870275,7,"RT @persianjewess: Maybe having a white guy repeat, word for word, the phone call between a #HamasRapist and his mom on 10/7 will make woki…",0,0,0,2564,
1767596834183082346,1,"Ramadan Mubarak aan alle gelovigen van goede wil die de hoop koesteren op een wereld van vrede, verlost van terreur en extremisme☪️",73,5,43,10,10960.0
1767647025611387079,1,@kaaiman_kar @vanranstmarc @_nadianaji @lectrr Hoezo?,1,0,2,0,318.0
1767800228994863318,1,Snelbelgwet is afgeschaft en dat blijft een van onze grootste verdiensten. Maar aantal Belgwordingen blijft boomen. Wetgeving opnieuw grondig bekijken. Heb rits wetsvoorstellen ingediend. Allemaal weggestemd door Vivaldi.  https://t.co/yFN78ezn0W,131,1,13,28,4536.0
1767795817568485610,1,"Na #Vivaldi hoort de beloftentrompet opgeborgen te worden. Buurlanden gaan vooruit, België verkeerde kant op. “We hebben onze buffer om een toekomstige crisis op te vangen verspeeld”, stelt gouverneur @NBB_BNB_NL Wunsch vast. https://t.co/dKjXqcGOI8",199,1,15,53,4005.0
1767847874723807437,1,Voor de honderdste keer: PLAATS VEILIGHEIDSPOORTJES IN DE GROTE STATIONShttps://t.co/ng6FiWug2A,75,3,16,9,10023.0
1767850052653908475,0,@parleandro @de_NVA Veiligheidspoortjes dienen ter preventie van incidenten op de trein.,2,0,1,0,311.0
1767849253282402308,1,@oilsjtgoistad Een poortje kan een zot die een willekeurige trein wil opstappen tegenhouden EN vermijden dat die bij aankomst meteen kan wegrennen voor het veiligheidspersoneel,1,0,4,0,315.0
1767859451762004242,1,@leysfi Lezen is toch zo moeilijk https://t.co/9kqwfytqu2,1,0,1,0,219.0
1767863298018476410,1,"@leysfi Ja hoor, als je de meest risicovolle stations beveiligt, kunnen geweldplegers eerst de auto nemen naar het volgende station. Dat is weer een bijzonder verstandig inzicht van jou 👍👍",1,0,1,0,97.0
1767858343748522117,10,"@JeremieVaneeckh @Jihad_VP Ze past perfect binnen uw partij, bied haar aub een plaats aan op uw kieslijst 👍",15,0,0,1,219.0
1767853442557509799,1,"@oilsjtgoistad Bij dat laatste heb je een punt Thierry. Maar opstappen in een ander station... het probleem zit niet in Kerrebroek of Schellebelle he, dat weet jij ook.",1,0,2,0,27.0
1767856224614146413,11,@oilsjtgoistad Heb daar cijfers van liggen. De grote steken er met kop en schouders bovenuit. Meer incidenten in Brussel-Zuid alleen dan in alle Vlaamse centrumsteden samen,0,0,2,0,19.0
1767853620320510365,1,@oilsjtgoistad In Nederland hebben ze poortjes in de grote stations en daar ligt het aantal veiligheidsincidenten op minder dan de helft van hier.,1,0,1,0,14.0
1767855549578641767,1,@oilsjtgoistad Wel degelijk hier dubbel zo veel incidenten. Veiligheidspersoneel moet sowieso versterkt worden. Ik schreef dit voorstel: https://t.co/NKclXw9Ew9 https://t.co/ArejjROblZ,1,0,2,0,21.0
1767851162437398737,0,"@parleandro @de_NVA Natuurlijk dient het ter controle. Ben jij zwartrijder misschien? Je moet vandaag ook al je ticket tonen hoor, er is geen enkel verschil in vrijheid",1,0,1,0,93.0
1767853146691236228,0,@parleandro @de_NVA Dat laatste blijkt duidelijk uit uw reacties. Het is niet verplicht om een ongefundeerde mening te hebben over iets dat je nog nooit van dichtbij zag.,3,0,0,1,93.0
1767850718831296768,1,@parleandro @oilsjtgoistad U weet blijkbaar niet dat treinreizigers al 2 eeuwen hun vervoerbewijs moeten tonen.,1,0,2,0,121.0
1767848597490369020,1,@EliMellemans @Humo Is dit het parodie-interview door Kaaiman?,18,0,0,0,1019.0
1767469381456441817,1,"@p_jvanos Aha, dat van die wijting leek mij al een flauwe uitleg.",0,0,1,1,159.0
1767468139841819055,1,@Apache_be @kvdbroec kunnen jullie de bron hiervan duiden aub? Jullie verwijzen naar een parlementaire commissiezitting die nooit plaatsgevonden heeft. Verkeerde datum? https://t.co/Y7R8hiEfHC,9,0,1,1,317.0
1767432995688902916,1,Armoede met migratie (rood) en zonder migratie (zwart). Duidelijk trendverschil. https://t.co/heg5Uo7AY8,13,1,0,2,664.0
1767819505198084193,1,"Symptomatisch voor het beleid van Vandenbroucke. We hebben meer verpleegkundigen dan het EU gemiddelde, maar ze houden het niet vol omdat ze te weinig tijd hebben voor zorg en te veel andere zaken moeten doen.Dat aanpakken had prioriteit moeten krijgen.https://t.co/xNOKJm703S",58,0,10,7,1893.0
1767828758927442097,14,Onze Brusselse fractie was voltallig aanwezig tijdens Brussels debat @HoteldeMerode met @GLBouchez . Onze fractie werkt keihard in het parlement en wint elke dag aan steun bij de Brusselaars. De N-VA en de MR willen Brussel beter maken. Het huidige malgoverno en etnisch… https://t.co/EkZWk5zEOW,46,1,3,13,3325.0
1767876889849237798,13,"De @NBB_BNB_NL stelt dat de volgende regering jaarlijks 2,5 miljard euro zal moeten besparen. Alleen nog maar om het tekort niet nóg groter te maken…Het Vivaldi-wanbeleid zal onze toekomst nog jaren gijzelen. Dat komt ervan als @openvld de rode loper uitrolt voor @PSofficiel…… https://t.co/lC5ufHwba0",294,7,39,77,7931.0
1767823669550592372,3,RT @SanderLoones: Maar ‘kapitein’ De Croo wil niet luisteren… https://t.co/trSi0FfjBh,0,0,0,10,
1767817482985689093,2,"#Factcheck | “We hebben de begroting wel serieus genomen”, beweert @alexanderdecroo.Is dat zo?Nationale Bank: “Neen, er was enkel politieke stilstand. En die komt met een dure prijs.”-De ene na de andere ‘verdedigingslinie’ van Vivaldi is intussen gesneuveld. Wat een… https://t.co/mXBWMeU9Ku",306,6,34,92,9141.0
1767817498131321234,3,"De Croo: “Maar dat komt door de crisissen. We hebben die toch goed bestuurd?”Gouverneur Wünsch: “Da’s niet juist. Andere landen doen het stukken beter. En ook daar waren er crisissen, net dezelfde als bij ons. Het probleem ziet dieper, het is structureel. Vivaldi heeft gewoon… https://t.co/yeCl0lx1x3",46,1,1,14,873.0
1767817526258381090,3,"De Croo: “Onze economische groei zal ons gelukkig redden!”“Ook dat is niet waar”, berekende het IMF. “De groei zal in België zowat het allerlaagste zijn van gans Europa”3/5 https://t.co/3mwEgdMHBe",34,1,1,12,652.0
1767817537159409805,3,"“Maar we hebben toch wel echt veel jobs gecreëerd”, toetert De Croo.Nationale Bank: “Die jobmoter is al een ganse tijd stilgevallen. En bovendien was er met Vivaldi vooral sprake van nieuwe jobs bij de overheid, niet in de private sector.”Er is niets liberaal aan het beleid… https://t.co/AfmtUPdePE",56,1,3,19,1052.0
1767817546479071632,3,Het wanbeleid van de regering-De Croo heeft een budgettaire crisis veroorzaakt die onze toekomst nog jarenlang zal gijzelen. De uitgaven blijven maar stijgen. De schulden blijven exploderen.Dat komt ervan als een OpenVLD premier een hele legislatuur de rode loper uitrolt voor… https://t.co/TPp9bjGZSo,69,1,3,18,1570.0
1767823603230200097,3,Maar ‘kapitein’ De Croo wil niet luisteren… https://t.co/trSi0FfjBh,43,1,2,10,1089.0
1767882043822670098,10,Alweer geen quorum in #COMDEF. Vivaldi niet in aantal en daardoor geen wetgevend werk vandaag. Enkel de regeling der werkzaamheden. Daar blokkeerden de linkse partijen het verzoek voor een debat rond 2 jaar oorlog in #Oekraïne. Dit bewijst weer eens het failliet van Vivaldi.,12,0,0,3,838.0
1767869815983603901,5,"RT @de_NVA: Parlementsleden @NadiaSminate en @SafaiDarya starten, als vrouwen met een migratie-achtergrond, met hun boekentournee.""Het mi…",0,0,0,7,
1767861280893698175,13,"Nu is Vivaldi niet enkel OPNIEUW niet in aantal, PS/PTB blokkeren het voorstel van @ducarmedenis om een hoorzitting te houden over 2 jaar oorlog in Oekraïne. Ze eisen dat het dan ook over Gaza en Oost-Congo moet gaan. Beschamend.",56,2,4,11,3172.0
1767857299387806179,2,"ZOVEELSTE slechte beurt voor Vivaldi. Géén meerderheid voor de bespreking van wetgeving in de commissie Defensie. Vorige keer kwam zelfs de minister niet opdagen in de plenaire. Geen CD&amp;V, en meerdere PS en Ecolo afwezig. Dikke BUIS. https://t.co/baCnniivW4",196,0,33,44,7021.0
1767831785876906478,10,"‘Het geld is op en het geduld is op. We gaan naar een verkiezingsschok. Het is tijd om het land grondig te hervormen, zowel sociaal-economisch als institutioneel. Wij reiken daarvoor de hand naar partijen die hieraan constructief mee willen werken.’@HoteldeMerode @GLBouchez https://t.co/DVTmNfG1xz",56,0,19,5,3212.0
1767809458049053045,7,RT @Bvancraeynest: Kapotbespaard??? https://t.co/f9JZDyhEOm,0,0,0,94,
1767804878447907083,1,"‘Het gerechtshof in Den Haag legt geen straf op aan de drie Belgische activisten die in oktober 2022 de glasplaat over en de lijst rond het beroemde kunstwerk ‘Meisje met de parel’ beschadigden. Een echte straf was in principe wel op zijn plaats geweest, aldus het hof in…",141,1,28,14,10331.0
1767778444144767228,7,"RT @FranckenTheo: ‘No shipping, no shopping’Beste mensen,Zondag voer de Louise-Marie uit met een 150-tal marine-personeelsleden aan boo…",0,0,0,11,
1767672671821512778,14,"Stevig debat  @HoteldeMerode in hartje Brussel met @GLBouchez .Veel raakvlakken, enkele fundamentele verschilpunten. https://t.co/9VAWBySBfm",59,9,21,7,7433.0
1767689771470479390,1,@mbuelens @GLBouchez @HoteldeMerode Elk zijn taal,4,1,0,1,291.0
1767870937691468009,1,Weet ge wat geen optie is? Vlaanderen opnieuw verkopen in een minderheidsregering in ruil voor postjes.Jullie wilden bewijzen dat België werkt. Resultaat: alle alarmsignalen gaan loeihard af. Dik gefaald. Met dit systeem kan je nooit hervormen.Confederalisme is een noodzaak!,330,1,37,64,8475.0
1767863258310902174,5,"RT @de_NVA: Parlementsleden @NadiaSminate en @SafaiDarya starten, als vrouwen met een migratie-achtergrond, met hun boekentournee.""Het mi…",0,0,0,13,
1767910974869377355,7,RT @SanderLoones: #Partijfinanciering | De Vivaldisten spelen piepken-duik. Ze komen niet opdagen en dus kan de vergadering van de Kamercom…,0,0,0,149,
1767672611524231430,0,"Knack: Factcheck: ja, 46 procent van de artsen wil op de N-VA stemmen volgens peiling, maar de foutenmarge van die peiling is groot⁦@aktweetsbe⁩ ⁦@de_NVA⁩  https://t.co/xEQfddq3Dz",17,0,3,0,646.0
1767640774731043243,1,#nieuweprofielfotoDerde plaats N-VA Kamer Oost-Vlaanderen https://t.co/INF17Hz67M,97,0,10,8,3539.0
1767433900870004773,1,Hier hadden we dus wel voor gewaarschuwd..⁦@FriedaGijbels⁩⁦@MiekeClaes⁩Minder dan 6 op de 10 tandartsen treden toe tot conventie: tariefakkoord verworpenhttps://t.co/HnT7XWtaLX,73,0,7,8,1892.0
1767903095101472821,10,"Commissie Grondwet over partijfinanciering afgelast. Alleen drie leden @nvakamer, 1 lid VB, 1 lid pvda en collega @kristofcalvo aanwezig. Rest meerderheid stuurt gewoon kat. Wat een afgang weer. https://t.co/UwqNoA219w",387,20,44,83,34106.0
1767905136326615424,1,#Partijfinanciering | De Vivaldisten spelen piepken-duik. Ze komen niet opdagen en dus kan de vergadering van de Kamercommissie politieke vernieuwing vanmiddag zelfs niet doorgaan. Politieke #sabotage van de meest trieste soort. En zo kan er weeral niet worden bespaard op de… https://t.co/PCEZBCov0x,629,23,62,151,31571.0
1767646851388330272,1,Wat heb je weer een prachtprogramma gemaakt @ericgoens met ‘Gewoon buitengewoon’. Prachtige pure jongeren en buitengewone begeleiders ❤️,35,0,2,0,3366.0
1767948287825322045,1,"‘Hoe wil je het vertrouwen in de politiek herstellen als je als meerderheid tegen een dikke 6.000 euro per maand, week na week, maand na maand niet in voldoende aantal komt opdagen in de commissies en we dus niet kunnen vergaderen? Leg me dat eens uit!’ 😡 https://t.co/29ikPwEUOC",732,22,97,128,50266.0
1767944551749074946,12,#Transparantie | Waarom worden de adviezen van de Inspectie Financiën en van Begroting niet gewoon publiek gemaakt? Wat hebben de Vivaldisten toch allemaal te verbergen?Zonet hebben @openvld @MR_officiel @groen @Ecolo @vooruit_nu @PSofficiel @cdenv tégen mijn voorstel gestemd… https://t.co/JX476I5XYE,175,2,24,38,5188.0
1767918837976944969,5,"Nadia en Darya op volle toeren in Vlaams-Brabant. ""Parlementsleden Sminate en Safai starten als vrouwen met migratie-achtergrond  boekentournee: “Migratieverhaal is er een van rechten, plichten, waarden en normen”"" https://t.co/sGk116fj2T",60,0,5,12,2172.0
1768152698048614670,2,"Het Defensiebeleid van Vivaldi is een klucht. Rusland, de PRC, Iran zijn niet het probleem, de Aziatische hoornaar is ons grootste probleem! En het klimaat! Woeha. https://t.co/nVpCM2kBqG",208,4,29,33,10708.0
